출발_동,도착_동,label,score
쌍문동,회현동,,0.175382656
아현동,가락동,,0.865254825
아현동,가산동,,0.993862812
아현동,가양동,,0.986253374
아현동,갈현동,,0.999181779
아현동,개봉동,,0.9855632
아현동,개포동,,0.474906285
아현동,거여동,,0.241872772
아현동,고척동,,0.998747808
아현동,공덕동,1,1
아현동,공릉동,,0.831763643
아현동,공항동,,0.29121041
아현동,광장동,,0.581233585
아현동,광희동,,0.999999835
아현동,교남동,1,0.992590182
아현동,구로동,,0.999999999
아현동,구산동,0,0.0953701079
아현동,구의동,,0.999994561
아현동,군자동,,0.124573204
아현동,금호동,,0.813776701
아현동,길동,,0.286368488
아현동,길음동,,0.787325836
아현동,남가좌동,,0.602294831
아현동,남영동,,0.966647323
아현동,남현동,,0.984817457
아현동,내곡동,,0.140388273
아현동,노량진동,,0.991166728
아현동,녹번동,,0.829643447
아현동,논현동,,0.999992624
아현동,능동,,0.970091758
아현동,답십리동,0,0.0951689171
아현동,당산동,1,1
아현동,대림동,,0.998723646
아현동,대방동,,0.350527847
아현동,대조동,,0.823881035
아현동,대치동,,1
아현동,대학동,,0.16777
아현동,대흥동,1,1
아현동,도곡동,,0.992987355
아현동,도봉동,,0.316201201
아현동,도화동,,0.145064638
아현동,독산동,,0.547798538
아현동,돈암동,,0.130282197
아현동,동선동,,0.181118654
아현동,동화동,,0.677095635
아현동,둔촌동,,0.417419786
아현동,등촌동,,0.974215873
아현동,마장동,,0.356292491
아현동,마천동,,0.178937956
아현동,망우동,,0.183960057
아현동,망원동,,0.095157751
아현동,면목동,,0.723692738
아현동,명동,1,1
아현동,명일동,1,0.629304587
아현동,목동,,0.999999999
아현동,묵동,,0.154930715
아현동,문래동,,0.999999612
아현동,문정동,,0.777756669
아현동,미아동,,0.438965319
아현동,반포동,,0.999991208
아현동,발산동,,0.844873622
아현동,방배동,,0.740684586
아현동,방이동,,0.313316117
아현동,방학동,,0.163771262
아현동,방화동,,0.999860603
아현동,번동,,0.884088296
아현동,보라매동,,0.151176429
아현동,보문동,,0.235668911
아현동,부암동,0,0.107271768
아현동,북가좌동,,0.180235619
아현동,북성동,,0.107566229
아현동,북아현동,1,0.148179875
아현동,불광동,,0.174140228
아현동,사근동,,0.935418039
아현동,사당동,,0.78173287
아현동,사직동,,1
아현동,삼선동,,0.990861202
아현동,삼성동,,0.998720016
아현동,삼양동,,0.179764103
아현동,삼청동,0,0.0951689171
아현동,상계동,,0.997392359
아현동,상도동,,0.336791824
아현동,상봉동,,0.440340649
아현동,상암동,,0.988490612
아현동,상일동,,0.206310392
아현동,서강동,,0.999726782
아현동,서교동,1,1
아현동,서림동,,0.266538602
아현동,서빙고동,,0.231679446
아현동,서원동,,0.999363811
아현동,서초동,,1
아현동,석관동,,0.413369519
아현동,석촌동,,0.263159011
아현동,성내동,,0.998623772
아현동,성산동,,0.999986998
아현동,성수동,,1
아현동,소공동,,1
아현동,송중동,,0.095157751
아현동,송천동,,0.813531196
아현동,송파동,,0.147106543
아현동,수궁동,,0.59296842
아현동,수색동,,0.211573415
아현동,수서동,,0.44583298
아현동,수유동,,0.152506515
아현동,숭인동,,0.87868522
아현동,시흥동,,0.259216448
아현동,신길동,,0.975119733
아현동,신내동,,0.237202965
아현동,신당동,,0.999927631
아현동,신대방동,,0.247830501
아현동,신도림동,,0.99999999
아현동,신림동,0,0.0994720184
아현동,신사동,,0.999999942
아현동,신수동,,0.620027288
아현동,신월동,,0.0987912433
아현동,신정동,,0.995199055
아현동,신촌동,,1
아현동,신포동,0,0.0952239335
아현동,아현동,1,1
아현동,안암동,,0.712773434
아현동,암사동,,0.257753295
아현동,압구정동,,0.999995963
아현동,약수동,,0.820836448
아현동,양재동,,0.998305128
아현동,양평동,,0.885416144
아현동,여의도동,1,1
아현동,역삼동,,0.999999912
아현동,연남동,,0.579240809
아현동,연희동,1,0.942344925
아현동,염리동,,0.973084672
아현동,염창동,,0.137038125
아현동,영등포동,1,1
아현동,영종동,,0.112490256
아현동,오금동,,0.196915364
아현동,오류동,,0.969178233
아현동,오륜동,,0.377125947
아현동,옥수동,,0.275431353
아현동,왕십리동,,0.975432314
아현동,용강동,1,1
아현동,용답동,,0.999197633
아현동,용문동,,0.352651922
아현동,용산동,,0.577561393
아현동,용신동,,0.99972717
아현동,우이동,,0.247997951
아현동,우장산동,,0.986875088
아현동,운서동,,0.44250717
아현동,원효로동,,0.969490916
아현동,월계동,,0.327322424
아현동,월곡동,,0.659709682
아현동,위례동,0,0.0963253241
아현동,은천동,0,0.0952582883
아현동,을지로동,1,1
아현동,응봉동,,0.111078412
아현동,응암동,,0.113184579
아현동,이문동,,0.591866896
아현동,이촌동,,0.1098823
아현동,이태원동,,0.848095709
아현동,이화동,,0.997013925
아현동,인헌동,,0.794179882
아현동,일원동,,0.2817568
아현동,자양동,,0.223351835
아현동,잠실동,1,1
아현동,잠원동,,0.216109146
아현동,장안동,0,0.0953365498
아현동,장위동,,0.318568057
아현동,장지동,,0.323155441
아현동,장충동,,0.801065386
아현동,전농동,,0.988192826
아현동,정릉동,,0.379054988
아현동,제기동,,0.395059344
아현동,종로동,1,1
아현동,종암동,,0.0990339603
아현동,중계동,,0.184986584
아현동,중곡동,,0.298376041
아현동,중림동,,0.987581615
아현동,중앙동,0,0.0955268526
아현동,중화동,,0.215925089
아현동,증산동,,0.847499143
아현동,진관동,,0.833235117
아현동,창동,,0.994399516
아현동,창신동,,0.637479904
아현동,천연동,,0.241835526
아현동,천호동,,0.270095251
아현동,청구동,0,0.0962463374
아현동,청담동,0,0.0951689171
아현동,청량리동,,0.0997652986
아현동,청룡동,,0.999548486
아현동,청운효자동,0,0.0976769838
아현동,청파동,,0.646224163
아현동,충현동,,1
아현동,평창동,0,0.105692537
아현동,필동,,0.989453001
아현동,하계동,,0.217706907
아현동,한강로동,,0.999999976
아현동,한남동,,0.992644234
아현동,합정동,,0.226366294
아현동,행당동,,0.999875975
아현동,행운동,0,0.0955044465
아현동,혜화동,,0.223337682
아현동,홍은동,,0.390847697
아현동,홍제동,,0.984079124
아현동,화곡동,,0.999999305
아현동,화양동,,0.999522201
아현동,황학동,,0.0999868018
아현동,회기동,0,0.105582273
아현동,회현동,,1
아현동,효창동,,0.917406092
아현동,휘경동,,0.863491304
아현동,흑석동,,0.468338596
안암동,가락동,,0.90886098
안암동,가산동,,0.329969211
안암동,가양동,,0.426015977
안암동,갈현동,,0.739632812
안암동,개봉동,,0.318849076
안암동,개포동,1,0.641681681
안암동,거여동,,0.429148272
안암동,공덕동,,0.999971612
안암동,공릉동,1,1
안암동,공항동,,0.125101202
안암동,광장동,,0.557124317
안암동,광희동,,0.999591853
안암동,교남동,,0.196381527
안암동,구로동,,0.935573937
안암동,구의동,,0.998228616
안암동,금호동,,0.835839317
안암동,길동,,0.177556719
안암동,길음동,,0.304629177
안암동,남가좌동,,0.162850905
안암동,남영동,,0.497034879
안암동,남현동,,0.993322844
안암동,내곡동,,0.121078589
안암동,노량진동,1,0.63520344
안암동,녹번동,,0.620516166
안암동,논현동,,0.999019035
안암동,능동,,0.871300606
안암동,다산동,,0.250753288
안암동,당산동,,0.943574424
안암동,대림동,,0.452870919
안암동,대방동,,0.143478037
안암동,대조동,,0.294978369
안암동,대치동,,0.999986506
안암동,대학동,,0.106621565
안암동,대흥동,,0.999744452
안암동,도곡동,,0.996722732
안암동,도봉동,,0.96704423
안암동,도화동,,0.095157751
안암동,독산동,,0.268316057
안암동,돈암동,,0.872917319
안암동,동선동,1,1
안암동,동화동,,0.943628866
안암동,둔촌동,,0.323106334
안암동,등촌동,,0.244870894
안암동,마장동,,0.169223522
안암동,마천동,,0.255654137
안암동,망우동,,0.548280388
안암동,면목동,,0.969670775
안암동,명동,,0.99975554
안암동,명일동,,0.699592893
안암동,목동,,0.997905366
안암동,묵동,,0.656459757
안암동,문래동,,0.334142212
안암동,문정동,,0.280350418
안암동,미아동,,0.274814631
안암동,반포동,,0.999999936
안암동,발산동,,0.368620952
안암동,방배동,,0.453889837
안암동,방이동,,0.406758826
안암동,방학동,,0.715204883
안암동,방화동,,0.877609499
안암동,번동,,0.857064931
안암동,보라매동,0,0.10270855
안암동,보문동,,0.999999888
안암동,부암동,0,0.0952135933
안암동,북성동,0,0.102501817
안암동,북아현동,1,0.146972716
안암동,불광동,,0.129341893
안암동,사근동,,0.616755304
안암동,사당동,,0.967251107
안암동,사직동,,0.9955296
안암동,삼각산동,,0.167825585
안암동,삼선동,1,1
안암동,삼성동,,0.760541004
안암동,삼양동,,0.982149817
안암동,삼청동,0,0.0960434943
안암동,상계동,,0.999999954
안암동,상도동,,0.278046041
안암동,상봉동,,0.897026926
안암동,상암동,,0.993109561
안암동,상일동,,0.255397871
안암동,서강동,,0.99994372
안암동,서교동,,1
안암동,서림동,,0.171476447
안암동,서빙고동,,0.112355835
안암동,서원동,,0.538662261
안암동,서초동,,1
안암동,석관동,,0.999999997
안암동,석촌동,,0.232190479
안암동,성내동,,0.991113567
안암동,성북동,,0.999998358
안암동,성산동,,0.961041599
안암동,성수동,,0.999946779
안암동,소공동,,0.953517177
안암동,송중동,,0.743430064
안암동,송천동,,0.614770826
안암동,송파동,,0.0987832369
안암동,수궁동,,0.186174276
안암동,수색동,0,0.103685147
안암동,수서동,,0.670196924
안암동,수유동,,0.904212152
안암동,숭인동,1,1
안암동,시흥동,,0.196741816
안암동,신길동,,0.816375285
안암동,신내동,,0.99990371
안암동,신당동,,0.999996647
안암동,신대방동,,0.143174794
안암동,신도림동,,0.858989261
안암동,신림동,0,0.0973139535
안암동,신사동,,0.990733122
안암동,신정동,,0.538997011
안암동,신촌동,,0.999553363
안암동,신포동,0,0.0952045913
안암동,쌍문동,0,0.095269465
안암동,아현동,,0.593756217
안암동,안암동,1,1
안암동,암사동,,0.258527233
안암동,압구정동,,0.998692946
안암동,약수동,,0.999851286
안암동,양재동,,0.997053276
안암동,양평동,,0.199950811
안암동,여의도동,,0.998605133
안암동,역삼동,,0.961712325
안암동,염리동,,0.134965827
안암동,영등포동,,0.666611639
안암동,영종동,,0.112490256
안암동,오금동,,0.193458998
안암동,오류동,,0.234117325
안암동,오륜동,,0.475108525
안암동,옥수동,,0.411372046
안암동,왕십리도선동,,0.321404665
안암동,왕십리동,,0.460799214
안암동,용강동,,0.242801046
안암동,용답동,,0.69208515
안암동,용산동,,0.926229595
안암동,용신동,1,1
안암동,우이동,,0.956773564
안암동,우장산동,,0.308601736
안암동,운서동,,0.345078481
안암동,월계동,,0.799467083
안암동,월곡동,1,1
안암동,을지로동,,0.967990778
안암동,응봉동,0,0.0995051419
안암동,이문동,,0.995353291
안암동,이태원동,,0.998793501
안암동,이화동,,0.947979443
안암동,인수동,0,0.0951689171
안암동,인헌동,,0.472757468
안암동,일원동,,0.361854245
안암동,자양동,,0.325024374
안암동,잠실동,,0.999999999
안암동,잠원동,,0.795494243
안암동,장위동,,0.999999835
안암동,장지동,,0.209452891
안암동,장충동,,0.871787142
안암동,전농동,,0.999991983
안암동,정릉동,,0.999999521
안암동,제기동,,1
안암동,종로동,,1
안암동,종암동,1,1
안암동,중계동,,0.987047396
안암동,중곡동,,0.282620892
안암동,중림동,,0.172476165
안암동,중화동,,0.884057041
안암동,증산동,,0.475052534
안암동,진관동,,0.493336419
안암동,창동,,0.996011736
안암동,창신동,,0.999991812
안암동,천연동,,0.245618951
안암동,천호동,,0.228251403
안암동,청량리동,,0.749978411
안암동,청룡동,,0.834262115
안암동,청파동,0,0.0951912529
안암동,충현동,,0.843283552
안암동,평창동,0,0.0958747504
안암동,필동,,0.68887023
안암동,하계동,,0.994804534
안암동,한강로동,1,1
안암동,한남동,,0.999999602
안암동,행당동,,0.997796085
안암동,혜화동,,0.999714901
안암동,홍제동,,0.652652264
안암동,화곡동,,0.803558109
안암동,화양동,,0.998603569
안암동,황학동,0,0.0951689171
안암동,회기동,,0.999694979
안암동,회현동,,0.9999999
안암동,효창동,,0.975950226
안암동,휘경동,,0.999577368
안암동,흑석동,1,0.134167004
암사동,가락동,1,1
암사동,가산동,,0.892764104
암사동,가양동,,0.518524234
암사동,갈현동,,0.264248857
암사동,강일동,,0.99997269
암사동,개봉동,,0.148914416
암사동,개포동,,0.936301597
암사동,거여동,,0.991100997
암사동,고덕동,1,0.999918128
암사동,공덕동,,0.711992848
암사동,공릉동,,0.678235082
암사동,공항동,,0.123221235
암사동,광장동,,0.999985747
암사동,광희동,,0.996594898
암사동,구로동,,0.999272301
암사동,구의동,,1
암사동,금호동,,0.33455195
암사동,길동,,0.999994301
암사동,길음동,,0.274365484
암사동,남가좌동,,0.109324526
암사동,남영동,,0.330763922
암사동,남현동,,0.999820514
암사동,내곡동,,0.172115352
암사동,노량진동,,0.775497624
암사동,녹번동,1,0.135134964
암사동,논현동,,0.999999883
암사동,능동,,0.999996894
암사동,당산동,,0.710702011
암사동,대림동,,0.439186507
암사동,대방동,,0.208710327
암사동,대조동,,0.191782988
암사동,대치동,1,1
암사동,대학동,,0.107544678
암사동,대흥동,,0.439352413
암사동,도곡동,,0.999912613
암사동,도봉동,,0.336103247
암사동,독산동,,0.14405844
암사동,돈암동,0,0.0952359384
암사동,동선동,0,0.0953812964
암사동,동화동,,0.492320511
암사동,둔촌동,,0.999999601
암사동,등촌동,,0.378550994
암사동,마장동,,0.587123746
암사동,마천동,,0.928236598
암사동,망우동,,0.225377122
암사동,면목동,,0.956392698
암사동,명동,,0.999833192
암사동,명일동,1,1
암사동,목동,,0.767102182
암사동,묵동,,0.259647813
암사동,문래동,,0.37433482
암사동,문정동,1,1
암사동,미아동,,0.162697917
암사동,반포동,,0.999974101
암사동,발산동,,0.11840451
암사동,방배동,,0.988871866
암사동,방이동,,0.999979544
암사동,방학동,,0.131195834
암사동,방화동,,0.682482957
암사동,번동,,0.26938763
암사동,보라매동,,0.119510473
암사동,보문동,,0.158401293
암사동,북성동,0,0.100069864
암사동,불광동,0,0.0994850257
암사동,사근동,,0.414038583
암사동,사당동,,0.581561441
암사동,사직동,,0.999993212
암사동,삼선동,,0.679701967
암사동,삼성동,,1
암사동,삼양동,1,0.137115124
암사동,삼전동,,0.193572684
암사동,상계동,,0.956920456
암사동,상도동,,0.411535155
암사동,상봉동,,0.69785147
암사동,상암동,,0.553908912
암사동,상일동,,0.999975709
암사동,서강동,,0.215349412
암사동,서교동,,0.998818403
암사동,서림동,1,0.13602963
암사동,서빙고동,,0.113842212
암사동,서원동,,0.922782676
암사동,서초동,1,1
암사동,석관동,,0.178147651
암사동,석촌동,,1
암사동,성내동,1,1
암사동,성산동,,0.216451659
암사동,성수동,,0.999999999
암사동,소공동,,0.97053289
암사동,송천동,,0.197235111
암사동,송파동,,0.312460021
암사동,수궁동,,0.132094141
암사동,수색동,,0.1058541
암사동,수서동,,0.999999998
암사동,수유동,,0.122230154
암사동,숭인동,,0.496922623
암사동,시흥동,,0.114296001
암사동,신길동,,0.342394158
암사동,신내동,,0.144613019
암사동,신당동,,0.735154748
암사동,신대방동,,0.173914317
암사동,신도림동,,0.601898512
암사동,신림동,0,0.0955921026
암사동,신사동,,0.523510955
암사동,신정동,,0.190810441
암사동,신촌동,,0.619511135
암사동,신포동,0,0.0953594269
암사동,아현동,,0.287792987
암사동,안암동,,0.305782514
암사동,암사동,1,1
암사동,압구정동,,0.998592252
암사동,약수동,,0.308601736
암사동,양재동,,0.999999835
암사동,양평동,,0.265122814
암사동,여의도동,,0.999963534
암사동,역삼동,,1
암사동,영등포동,,0.545183232
암사동,영종동,0,0.101371364
암사동,오금동,,0.914762612
암사동,오류동,1,0.137700582
암사동,오륜동,,0.949582959
암사동,옥수동,,0.133360526
암사동,왕십리동,,0.301320816
암사동,용강동,,0.449219198
암사동,용답동,,0.999999593
암사동,용산동,,0.156289023
암사동,용신동,,0.513309462
암사동,우이동,,0.150917313
암사동,우장산동,,0.211130753
암사동,운서동,,0.172884526
암사동,월계동,,0.132248659
암사동,월곡동,,0.242553464
암사동,을지로동,,0.999949887
암사동,응봉동,0,0.103601713
암사동,이문동,,0.140795191
암사동,이태원동,,0.322980522
암사동,이화동,,0.914886581
암사동,인헌동,1,0.638060064
암사동,일원동,,0.979511419
암사동,자양동,,0.319483322
암사동,잠실동,1,1
암사동,잠원동,,0.148034448
암사동,장위동,,0.163709775
암사동,장지동,1,1
암사동,장충동,,0.16724424
암사동,전농동,,0.582762961
암사동,정릉동,,0.130138731
암사동,제기동,,0.145783409
암사동,종로동,,0.999998063
암사동,중계동,,0.316221708
암사동,중곡동,,0.466829451
암사동,중화동,,0.353344279
암사동,증산동,,0.11468296
암사동,진관동,,0.175208357
암사동,창동,,0.332306425
암사동,창신동,,0.125988551
암사동,천연동,,0.132480723
암사동,천호동,1,1
암사동,청룡동,,0.9963528
암사동,충현동,,0.988129445
암사동,풍납동,,0.999999866
암사동,필동,,0.67916533
암사동,하계동,,0.458958845
암사동,한강로동,,0.969191731
암사동,한남동,,0.372785224
암사동,행당동,,0.995312835
암사동,혜화동,0,0.0952471128
암사동,홍제동,,0.197235111
암사동,화곡동,,0.418785393
암사동,화양동,,0.999627821
암사동,회현동,,0.999100053
암사동,효창동,,0.186992087
암사동,휘경동,,0.455170154
암사동,흑석동,,0.345078481
압구정동,가락동,,1
압구정동,가산동,,0.993967366
압구정동,가양동,,0.999742781
압구정동,갈현동,,1
압구정동,강일동,,0.108934644
압구정동,개봉동,,0.892484351
압구정동,개포동,,0.999999775
압구정동,거여동,,0.955777036
압구정동,공덕동,,0.999999103
압구정동,공릉동,,0.999999932
압구정동,공항동,,0.586851589
압구정동,광장동,,0.835098612
압구정동,광희동,,1
압구정동,구로동,1,1
압구정동,구의동,1,1
압구정동,군자동,,0.834409276
압구정동,금호동,1,1
압구정동,길동,,0.77784625
압구정동,길음동,,0.99999918
압구정동,남가좌동,,0.708852022
압구정동,남영동,,0.998834718
압구정동,남현동,1,1
압구정동,내곡동,,0.792651568
압구정동,노량진동,,0.999997225
압구정동,녹번동,,1
압구정동,논현동,1,1
압구정동,능동,,0.999994765
압구정동,다산동,,0.330148565
압구정동,당산동,,0.999999998
압구정동,대림동,,0.999955708
압구정동,대방동,,0.99999997
압구정동,대조동,1,1
압구정동,대치동,,1
압구정동,대학동,,0.130455456
압구정동,대흥동,,0.999998988
압구정동,도곡동,1,1
압구정동,도봉동,,0.984166145
압구정동,도화동,0,0.0952582883
압구정동,독산동,,0.23951409
압구정동,돈암동,0,0.100571795
압구정동,동선동,0,0.106331612
압구정동,동화동,,0.908169671
압구정동,둔촌동,,0.999819708
압구정동,등촌동,,0.999983106
압구정동,마장동,,0.998239104
압구정동,마천동,,0.856310681
압구정동,망우동,,0.648207705
압구정동,면목동,,0.999999922
압구정동,명동,,1
압구정동,명일동,,0.978301744
압구정동,목동,1,1
압구정동,묵동,,0.923407126
압구정동,문래동,,0.987377362
압구정동,문정동,,0.999999837
압구정동,미아동,,0.99989804
압구정동,반포동,1,1
압구정동,발산동,,0.863953145
압구정동,방배동,,0.999999997
압구정동,방이동,,0.997130741
압구정동,방학동,,0.460093859
압구정동,방화동,,0.999900614
압구정동,번동,,1
압구정동,보라매동,,0.201355243
압구정동,보문동,,0.997204298
압구정동,북성동,0,0.104291816
압구정동,북아현동,,0.592955479
압구정동,불광동,,0.309656647
압구정동,사근동,,0.910401684
압구정동,사당동,1,1
압구정동,사직동,,1
압구정동,삼선동,1,1
압구정동,삼성동,1,1
압구정동,삼양동,,0.843544824
압구정동,상계동,1,1
압구정동,상도동,,1
압구정동,상봉동,,0.999999944
압구정동,상암동,,0.999220414
압구정동,상일동,,0.557424222
압구정동,서강동,,0.999552922
압구정동,서교동,1,1
압구정동,서림동,,0.359421081
압구정동,서빙고동,,0.661931784
압구정동,서원동,,1
압구정동,서초동,1,1
압구정동,석관동,,0.999745774
압구정동,석촌동,,0.999543955
압구정동,성내동,,1
압구정동,성산동,,0.997175989
압구정동,성수동,1,1
압구정동,세곡동,,0.130267504
압구정동,소공동,,0.999982787
압구정동,송중동,1,0.991486824
압구정동,송천동,,0.999999833
압구정동,송파동,,0.99954191
압구정동,수궁동,,0.982935421
압구정동,수색동,,0.264379833
압구정동,수서동,1,1
압구정동,수유동,,0.588437789
압구정동,숭인동,,0.999167636
압구정동,시흥동,,0.234036818
압구정동,신길동,,0.99998086
압구정동,신내동,,0.986056772
압구정동,신당동,,0.999999783
압구정동,신대방동,,0.202368095
압구정동,신도림동,,0.999996182
압구정동,신림동,,0.0987232891
압구정동,신사동,1,1
압구정동,신정동,,0.999728483
압구정동,신촌동,,0.999999998
압구정동,신포동,0,0.0952432791
압구정동,아현동,,0.999794438
압구정동,안암동,,0.995995372
압구정동,암사동,,0.99348031
압구정동,압구정동,1,1
압구정동,약수동,,1
압구정동,양재동,1,1
압구정동,양평동,,0.969598057
압구정동,여의도동,,1
압구정동,역삼동,1,1
압구정동,염리동,,0.288261187
압구정동,영등포동,,0.997324935
압구정동,영종동,,0.155844177
압구정동,오금동,,0.99994095
압구정동,오류동,,0.989950612
압구정동,오륜동,,0.999918989
압구정동,옥수동,1,1
압구정동,왕십리도선동,,0.896156891
압구정동,왕십리동,,0.999945865
압구정동,용강동,,0.984411886
압구정동,용답동,,1
압구정동,용산동,1,0.642146059
압구정동,용신동,,0.99999986
압구정동,우이동,,0.603565091
압구정동,우장산동,,0.703447863
압구정동,운서동,,0.239473196
압구정동,월계동,,0.696505515
압구정동,월곡동,,0.999998467
압구정동,위례동,,0.22643443
압구정동,을지로동,1,1
압구정동,응봉동,,0.587108571
압구정동,이문동,,0.958768401
압구정동,이태원동,,0.999764684
압구정동,이화동,,0.999999998
압구정동,인헌동,,0.999999999
압구정동,일원동,,0.999819058
압구정동,자양동,1,0.999999876
압구정동,잠실동,1,1
압구정동,잠원동,1,1
압구정동,장안동,,0.844915998
압구정동,장위동,,0.998655268
압구정동,장지동,,0.995274591
압구정동,장충동,,0.999999955
압구정동,전농동,,0.99999977
압구정동,정릉동,,0.95802204
압구정동,제기동,,0.999945141
압구정동,종로동,1,1
압구정동,종암동,1,0.992904777
압구정동,중계동,,0.967449659
압구정동,중곡동,,0.992954102
압구정동,중림동,,0.166130066
압구정동,중화동,,0.999567431
압구정동,증산동,,0.924930536
압구정동,진관동,,0.999999999
압구정동,창동,1,1
압구정동,창신동,,0.722239937
압구정동,천연동,,0.999851859
압구정동,천호동,,0.84031789
압구정동,청구동,,0.863788834
압구정동,청담동,1,1
압구정동,청룡동,1,1
압구정동,청파동,0,0.0951912529
압구정동,충현동,,0.999955492
압구정동,풍납동,,0.13968165
압구정동,필동,,0.999999999
압구정동,하계동,,0.988216038
압구정동,한강로동,,1
압구정동,한남동,,1
압구정동,행당동,1,1
압구정동,혜화동,,0.539760112
압구정동,홍제동,1,1
압구정동,화곡동,,0.999999993
압구정동,화양동,,0.999999967
압구정동,황학동,,0.277867066
압구정동,회현동,,1
압구정동,효창동,,0.992525505
압구정동,휘경동,,0.999968662
압구정동,흑석동,,0.978129503
약수동,가락동,,0.993106118
약수동,가산동,,0.913102547
약수동,가양동,,0.455838383
약수동,갈현동,,0.999997593
약수동,개봉동,,0.332954356
약수동,개포동,,0.663864051
약수동,거여동,,0.219244328
약수동,공덕동,,0.999999974
약수동,공릉동,,0.999999888
약수동,공항동,,0.170712245
약수동,광장동,,0.501749776
약수동,광희동,,0.999999223
약수동,구로동,,0.996942404
약수동,구의동,,0.999655552
약수동,금호동,,1
약수동,길동,,0.19581701
약수동,길음동,,0.860533167
약수동,남가좌동,,0.195569637
약수동,남영동,,0.928259128
약수동,남현동,,0.998002538
약수동,내곡동,,0.319044157
약수동,노량진동,,0.655437175
약수동,녹번동,,0.999274095
약수동,논현동,,1
약수동,능동,,0.976677066
약수동,다산동,,0.470986012
약수동,당산동,,0.955136836
약수동,대림동,,0.583854399
약수동,대방동,,0.655577051
약수동,대조동,,0.996377195
약수동,대치동,,0.99999989
약수동,대학동,0,0.10221301
약수동,대흥동,,0.999932752
약수동,도곡동,,0.999742145
약수동,도림동,0,0.0951800844
약수동,도봉동,,0.817100192
약수동,독산동,,0.200274257
약수동,돈암동,,0.118835489
약수동,동선동,,0.141640971
약수동,동화동,,0.999994319
약수동,둔촌동,,0.46487406
약수동,등촌동,,0.414801385
약수동,마장동,,0.437583451
약수동,마천동,,0.176477336
약수동,망우동,,0.438415254
약수동,면목동,,0.933863201
약수동,명동,1,1
약수동,명일동,,0.453667235
약수동,목동,,0.987971929
약수동,묵동,,0.303357213
약수동,문래동,,0.494541621
약수동,문정동,,0.515869673
약수동,미아동,,0.70612405
약수동,반포동,1,1
약수동,발산동,,0.259993241
약수동,방배동,,0.817114586
약수동,방이동,,0.270671055
약수동,방학동,,0.281722825
약수동,방화동,,0.925520789
약수동,번동,,0.989839898
약수동,보광동,,0.095157751
약수동,보라매동,,0.112737061
약수동,보문동,,0.99993029
약수동,북성동,0,0.104082266
약수동,불광동,,0.173591988
약수동,사근동,,0.450886299
약수동,사당동,,0.994388252
약수동,사직동,,1
약수동,삼선동,,0.997030788
약수동,삼성동,,0.99848331
약수동,삼양동,,0.917654589
약수동,상계동,,0.999993192
약수동,상도동,,0.884868279
약수동,상봉동,,0.798263579
약수동,상암동,,0.999959202
약수동,상일동,,0.187060363
약수동,서강동,,0.999996735
약수동,서교동,1,1
약수동,서림동,,0.152448486
약수동,서빙고동,,0.128533074
약수동,서원동,,0.96315341
약수동,서초동,,1
약수동,석관동,,0.99994321
약수동,석촌동,,0.274644481
약수동,성내동,,0.994488828
약수동,성산동,,0.999498935
약수동,성수동,,0.999997995
약수동,소공동,,0.998120649
약수동,송중동,,0.222102981
약수동,송천동,,0.89511676
약수동,송파동,,0.253056632
약수동,수궁동,,0.178839018
약수동,수색동,,0.106728544
약수동,수서동,,0.993639764
약수동,수유동,,0.827745901
약수동,숭인동,,0.999999903
약수동,시흥동,,0.169381404
약수동,신길동,,0.713536287
약수동,신내동,,0.992871454
약수동,신당동,,1
약수동,신대방동,,0.143975406
약수동,신도림동,,0.863292053
약수동,신림동,0,0.0954950928
약수동,신사동,,0.999999603
약수동,신월동,0,0.0952247654
약수동,신정동,,0.448005993
약수동,신촌동,,0.947375836
약수동,신포동,0,0.0953787972
약수동,쌍문동,0,0.100548337
약수동,아현동,,0.810342915
약수동,안암동,,0.999992708
약수동,암사동,,0.252335854
약수동,압구정동,1,1
약수동,약수동,,1
약수동,양재동,1,1
약수동,양평동,,0.281646747
약수동,여의도동,,0.99992587
약수동,역삼동,,0.999992745
약수동,영등포동,,0.885647219
약수동,영종동,,0.112065069
약수동,오금동,,0.384856489
약수동,오류동,,0.341787778
약수동,오륜동,,0.280214544
약수동,옥수동,1,1
약수동,왕십리도선동,,0.590104201
약수동,왕십리동,1,0.625599515
약수동,용강동,,0.409090571
약수동,용답동,,0.999821438
약수동,용산동,,0.986542554
약수동,용신동,,0.999988325
약수동,우이동,,0.896414968
약수동,우장산동,,0.370399393
약수동,운서동,,0.295025064
약수동,월계동,,0.368749617
약수동,월곡동,,0.99999995
약수동,을지로동,1,1
약수동,응봉동,,0.162820298
약수동,이문동,,0.734214264
약수동,이촌동,0,0.0953365498
약수동,이태원동,,0.999999828
약수동,이화동,,0.996705898
약수동,인수동,0,0.0975170915
약수동,인헌동,,0.706064012
약수동,일원동,,0.805007138
약수동,자양동,,0.210533055
약수동,잠실동,,0.999999343
약수동,잠원동,,0.802243478
약수동,장안동,0,0.0966871443
약수동,장위동,,0.998977848
약수동,장지동,,0.274859984
약수동,장충동,,0.999999996
약수동,전농동,,0.99950675
약수동,정릉동,,0.965147346
약수동,제기동,,0.999467792
약수동,종로동,1,1
약수동,종암동,,0.142035578
약수동,중계동,,0.678375284
약수동,중곡동,,0.258398139
약수동,중화동,,0.557567452
약수동,증산동,,0.92691698
