     순위     출발_동     도착_동      score
   9952      대방동       필동   0.944661
   9953      중계동     한강로동   0.944589
   9954      발산동      논현동   0.944553
   9954      수궁동      용신동   0.944553
   9956      성산동      월곡동   0.944461
   9957      진관동      남영동   0.944446
   9958      회현동      장지동   0.944405
   9959      대조동      신당동   0.944388
   9960      가락동      중화동   0.944223
   9961      중곡동      가락동   0.944063
   9962      송천동      금호동   0.944022
   9963      전농동      문정동   0.943994
   9964      동화동      광장동   0.943927
   9964       창동      수서동   0.943927
   9966       필동      대방동   0.943921
   9967      명일동      삼선동   0.943887
   9968      천호동      장지동   0.943879
   9969       능동      망우동   0.943788
   9970      삼성동     이태원동   0.943781
   9971      회현동      마천동   0.943760
   9972       목동      용산동   0.943748
   9973      도곡동     이태원동   0.943656
   9974      안암동      동화동   0.943629
   9975      안암동      당산동   0.943574
   9976      휘경동      창신동   0.943541
   9977      상도동      대흥동   0.943513
   9978      공덕동      불광동   0.943294
   9979      사당동      금호동   0.943282
   9980      도곡동      제기동   0.943151
   9981      당산동      금호동   0.943113
   9982      신당동      하계동   0.942920
   9983      장위동      구로동   0.942902
   9984      면목동      신사동   0.942893
   9985      월곡동      송천동   0.942826
   9986      상도동      명일동   0.942811
   9987      신당동      용산동   0.942678
   9988      양재동      광희동   0.942660
   9989      화곡동      송천동   0.942654
   9990     남가좌동      녹번동   0.942645
   9991      망우동      역삼동   0.942645
   9992      광희동      장위동   0.942632
   9993       필동      운서동   0.942617
   9994      이화동      문래동   0.942558
   9995      숭인동      송천동   0.942532
   9996      사근동      충현동   0.942515
   9997      수색동     여의도동   0.942482
   9998      상봉동      명일동   0.942480
   9999      가산동      둔촌동   0.942459
  10000      남영동      약수동   0.942447
  10000      운서동      사직동   0.942447
  10002      구의동      장충동   0.942374
  10002      당산동      홍제동   0.942374
  10004      송파동      종로동   0.942326
  10005      청룡동      면목동   0.942222
  10006     이태원동      휘경동   0.942215
  10007      상암동      장위동   0.942198
  10008      명일동      공릉동   0.942191
  10009      보문동      송천동   0.942159
  10010      상계동     우장산동   0.942130
  10011      제기동      수유동   0.942125
  10012      남영동      석관동   0.942105
  10013      정릉동      행당동   0.942102
  10014      방화동      월곡동   0.942068
  10015      가락동      가양동   0.942007
  10016      둔촌동      신사동   0.941909
  10017      송천동      월계동   0.941860
  10018      서강동      홍제동   0.941830
  10019      공덕동      개봉동   0.941772
  10020      구의동      일원동   0.941687
  10021      석촌동      상계동   0.941638
  10022      양평동      아현동   0.941634
  10023      숭인동      사당동   0.941576
  10024      대흥동      장위동   0.941530
  10025      보문동      효창동   0.941514
  10026      내곡동      개포동   0.941464
  10027      월계동     신도림동   0.941448
  10028      석관동      신사동   0.941445
  10029      사당동      진관동   0.941366
  10030      길음동     신도림동   0.941354
  10031      숭인동      신정동   0.941316
  10032      가락동      안암동   0.941279
  10033      상봉동      암사동   0.941217
  10034      월계동      제기동   0.941210
  10035      홍제동     노량진동   0.941152
  10036      송천동     신도림동   0.941060
  10037      성산동       필동   0.941019
  10038      휘경동      중계동   0.941015
  10039      방화동      면목동   0.940868
  10039     영등포동      오륜동   0.940868
  10041      가락동      중계동   0.940803
  10042      방학동      서교동   0.940793
  10043      구로동      중화동   0.940781
  10043      동화동      상암동   0.940781
  10045      화곡동      약수동   0.940681
  10046      화곡동      둔촌동   0.940668
  10047      옥수동      청룡동   0.940655
  10048      양평동      가산동   0.940653
  10049      상계동      가양동   0.940555
  10049      석촌동     한강로동   0.940555
  10051      월계동      신촌동   0.940521
  10052      화양동      거여동   0.940489
  10053      신정동      시흥동   0.940424
  10054      충현동      수서동   0.940291
  10055      대흥동      보문동   0.940244
  10056      반포동       길동   0.940102
  10057      개봉동      양재동   0.940089
  10058       번동      안암동   0.940045
  10059      거여동      천호동   0.939971
  10060      진관동       창동   0.939848
  10061       길동      장지동   0.939797
  10062      삼양동      논현동   0.939796
  10063     영등포동      송파동   0.939785
  10064     서빙고동      회현동   0.939737
  10065     영등포동      월곡동   0.939724
  10066      천호동      거여동   0.939690
  10067      홍제동       능동   0.939466
  10068      진관동      신당동   0.939313
  10069      한남동      면목동   0.939275
  10070      독산동      이화동   0.939224
  10071      인헌동      행당동   0.939172
  10072      양재동     왕십리동   0.939152
  10073      삼양동      한남동   0.939022
  10074      창신동     압구정동   0.939018
  10075      가락동     영등포동   0.938941
  10076      시흥동      신정동   0.938895
  10077      휘경동      문정동   0.938810
  10078      제기동      방학동   0.938776
  10079       묵동      상도동   0.938773
  10079     한강로동      암사동   0.938773
  10081      삼성동      독산동   0.938768
  10082       필동      상봉동   0.938641
  10083      마장동      명일동   0.938631
  10084      화양동      정릉동   0.938618
  10085      송천동      대흥동   0.938576
  10086      월곡동      가산동   0.938540
  10087      수색동      소공동   0.938532
  10088      오금동      상계동   0.938527
  10089      반포동      삼양동   0.938441
  10090     우장산동      대치동   0.938437
  10091       명동      방학동   0.938427
  10092      용신동      수궁동   0.938424
  10093      사당동      숭인동   0.938406
  10094      충현동      월계동   0.938385
  10095      우이동      한남동   0.938343
  10096      개포동      광희동   0.938335
  10097      홍제동      한남동   0.938330
  10098      방화동      장지동   0.938320
  10099      중화동      남현동   0.938307
  10100      방배동     신대방동   0.938307
  10101      구의동      정릉동   0.938268
  10102      상봉동       필동   0.938203
  10103      남현동      잠원동   0.938177
  10104      대조동      남현동   0.938177
  10105      석관동      신길동   0.938164
  10106      공릉동      금호동   0.938073
  10107      흑석동      성수동   0.938007
  10108      신당동      문정동   0.937942
  10109      수궁동     노량진동   0.937903
  10110      중화동      문정동   0.937890
  10111      정릉동      서강동   0.937833
  10112      대학동      회현동   0.937832
  10113      신사동      둔촌동   0.937772
  10114      한남동      녹번동   0.937765
  10115      회현동      망우동   0.937656
  10116      중계동      행당동   0.937614
  10117       목동      월곡동   0.937575
  10118      광희동      문정동   0.937512
  10119      용답동      석관동   0.937468
  10120      당산동      숭인동   0.937443
  10121      문정동      이화동   0.937421
  10122      녹번동      수서동   0.937313
  10123       필동      방배동   0.937285
  10124      창신동      상계동   0.937264
  10125      갈현동      사근동   0.937246
  10126      서강동      소공동   0.937178
  10127      도곡동      내곡동   0.937127
  10128      방화동      금호동   0.937074
  10128      전농동      서강동   0.937074
  10130      오류동      숭인동   0.937034
  10131      사직동      자양동   0.937020
  10132      오류동      도곡동   0.936994
  10133       명동      서림동   0.936922
  10134      창신동      약수동   0.936917
  10135      청룡동      신림동   0.936867
  10136       묵동      방배동   0.936846
  10137      숭인동      용산동   0.936843
  10138      방화동      약수동   0.936689
  10139      월곡동      방화동   0.936649
  10140      화곡동     신대방동   0.936579
  10141     한강로동      잠원동   0.936555
  10142     을지로동      오금동   0.936542
  10143     여의도동      잠원동   0.936523
  10144     이태원동      정릉동   0.936469
  10145      신촌동      숭인동   0.936449
  10146      도곡동      문래동   0.936384
  10147      마장동      상계동   0.936382
  10148       번동      문정동   0.936355
  10149      용신동      서강동   0.936328
  10150       능동     신도림동   0.936315
  10151       능동       번동   0.936311
  10152      암사동      개포동   0.936302
  10152     영등포동     이태원동   0.936302
  10154      대치동      광장동   0.936154
  10155      광장동      상도동   0.936114
  10156       창동      인헌동   0.936047
  10157     여의도동      장충동   0.935993
  10158      상봉동      방이동   0.935979
  10159      장충동      사당동   0.935926
  10160      신촌동      미아동   0.935913
  10161      신길동       번동   0.935853
  10162      월계동      구로동   0.935829
  10163      당산동      약수동   0.935752
  10164      중곡동      구로동   0.935722
  10165      상계동      오금동   0.935669
  10166      중곡동      월곡동   0.935634
  10167      안암동      구로동   0.935574
  10168      독산동      가양동   0.935510
  10169     영등포동      가락동   0.935466
  10170       창동      진관동   0.935426
  10171      아현동      사근동   0.935418
  10172      제기동      중화동   0.935372
  10173      양재동      신내동   0.935331
  10174      문래동      서림동   0.935329
  10175      서원동      발산동   0.935269
  10176      창신동      잠실동   0.935268
  10177     노량진동      수궁동   0.935263
  10178      서강동      전농동   0.935154
  10179      신내동       필동   0.935113
  10180      남현동      증산동   0.935018
  10181      서강동       능동   0.934977
  10182      월곡동      망우동   0.934895
  10183      당산동      안암동   0.934772
  10184      금호동      사당동   0.934717
  10185      독산동      사직동   0.934648
  10186     노량진동      진관동   0.934635
  10187      장위동      대흥동   0.934573
  10188      삼성동      신내동   0.934558
  10189     신도림동      송천동   0.934552
  10190      공항동       명동   0.934538
  10191      정릉동      공덕동   0.934513
  10192      한남동      상봉동   0.934429
  10193      청룡동      옥수동   0.934429
  10194      대림동      대학동   0.934395
  10195      남영동      가락동   0.934318
  10196      송천동      갈현동   0.934305
  10197      공덕동      창신동   0.934241
  10198      진관동     노량진동   0.934194
  10199     영등포동      진관동   0.934188
  10200      사근동      사직동   0.934098
  10201      자양동      사직동   0.934007
  10202      화곡동      휘경동   0.933961
  10203       목동      일원동   0.933876
  10204      삼성동     보라매동   0.933875
  10205      약수동      면목동   0.933863
  10206      휘경동      화곡동   0.933807
  10207      충현동      홍제동   0.933782
  10208      남영동      공릉동   0.933747
  10209      마천동      서교동   0.933682
  10209      장충동      상도동   0.933682
  10211      천연동      약수동   0.933584
  10212      서원동      수궁동   0.933570
  10213      사근동      송천동   0.933489
  10214      석촌동      당산동   0.933487
  10215      갈현동      옥수동   0.933459
  10216      송천동      화곡동   0.933403
  10217      수유동      홍제동   0.933401
  10218      상암동      공항동   0.933389
  10219     노량진동      한남동   0.933389
  10220      약수동      천연동   0.933375
  10220      오륜동      이화동   0.933375
  10222      진관동      화양동   0.933291
  10223      정릉동      마장동   0.933284
  10224      도곡동       묵동   0.933249
  10225      신내동      효창동   0.933192
  10226      사근동      길음동   0.933110
  10227      대흥동      길음동   0.933001
  10228      신촌동      명일동   0.932997
  10229      녹번동      행당동   0.932955
  10230      상암동      신내동   0.932920
  10231      가락동      남영동   0.932913
  10232      용산동      화곡동   0.932772
  10233      동화동      삼선동   0.932733
  10234      성수동      수궁동   0.932646
  10235      약수동      휘경동   0.932404
  10236      가양동      화양동   0.932363
  10237      거여동      소공동   0.932266
  10238      공덕동      중계동   0.932264
  10238      문정동      대림동   0.932264
  10240      공항동      공덕동   0.932193
  10241      보문동      상암동   0.932179
  10242      한남동     영등포동   0.932158
  10243       번동      신길동   0.932065
  10244      독산동      충현동   0.931994
  10245      금호동      공릉동   0.931951
  10245      금호동      당산동   0.931951
  10247      개포동      둔촌동   0.931936
  10248      문정동      신당동   0.931923
  10249      방배동     보라매동   0.931918
  10250      신사동      휘경동   0.931866
  10251      용신동      도곡동   0.931841
  10252      장위동      이화동   0.931700
  10253      공덕동      공항동   0.931637
  10254      신사동      발산동   0.931634
  10255      금호동     이태원동   0.931626
  10256      송천동      사근동   0.931438
  10257      충현동     이태원동   0.931408
  10258      서강동       번동   0.931272
  10259      소공동      중화동   0.931235
  10260      독산동      숭인동   0.931188
  10261      남현동      정릉동   0.931178
  10262      광희동      석촌동   0.931150
  10263      신사동      제기동   0.931075
  10264      충현동     남가좌동   0.930985
  10265      용신동      인헌동   0.930861
  10266      용강동      양재동   0.930855
  10267      성내동      용신동   0.930841
  10268      월곡동      성산동   0.930822
  10269      자양동      오륜동   0.930720
  10270      월곡동      삼양동   0.930710
  10271      등촌동      수궁동   0.930671
  10272      성산동      용답동   0.930571
  10273     왕십리동       목동   0.930557
  10274      삼양동      공덕동   0.930470
  10275      도곡동      도봉동   0.930435
  10276       목동      홍제동   0.930397
  10277      대학동      대방동   0.930390
  10278      용신동      방배동   0.930166
  10279      숭인동       필동   0.930150
  10280      광희동      중화동   0.930130
  10281      내곡동     여의도동   0.930088
  10282      용산동      숭인동   0.930082
  10283      둔촌동      공덕동   0.930018
  10283      충현동      문정동   0.930018
  10285      소공동      암사동   0.930017
  10286      수서동      광희동   0.929989
  10287       번동      금호동   0.929980
  10288      마장동      신사동   0.929922
  10289      서원동      송천동   0.929897
  10290      삼양동     압구정동   0.929755
  10291      동화동       창동   0.929741
  10292      등촌동     신대방동   0.929698
  10293      삼선동      상암동   0.929654
  10294      서원동      암사동   0.929637
  10295      면목동      약수동   0.929534
  10296      미아동      당산동   0.929461
  10296      상암동      방배동   0.929461
  10298       묵동      장위동   0.929387
  10299      송천동      신길동   0.929386
  10300      양재동      천호동   0.929254
  10301      등촌동       능동   0.929210
  10302       번동       능동   0.929151
  10303      수서동      전농동   0.929062
  10304      광장동      중화동   0.929048
  10305      중계동      전농동   0.929039
  10306      이화동      거여동   0.928974
  10307      장위동      광희동   0.928973
  10308      방화동      홍제동   0.928959
  10309      홍제동       목동   0.928840
  10310      행당동      대조동   0.928825
  10311       길동      반포동   0.928796
  10312     왕십리동      문정동   0.928779
  10313      면목동      거여동   0.928736
  10314      청룡동      내곡동   0.928558
  10315     신도림동      길음동   0.928551
  10316      역삼동      오금동   0.928513
  10317      방학동      서초동   0.928448
  10318      남영동     신대방동   0.928430
  10319     한강로동      창신동   0.928336
  10320     신도림동      월계동   0.928333
  10321      증산동      불광동   0.928273
  10322      약수동      남영동   0.928259
  10323      신길동      신당동   0.928240
  10324      암사동      마천동   0.928237
  10325      남영동      성산동   0.928135
  10326     한강로동      자양동   0.928116
  10327      용신동      천연동   0.928009
  10328      송파동      가산동   0.927990
  10328      화곡동      오륜동   0.927990
  10330      삼성동      장충동   0.927989
  10331      송파동      화곡동   0.927899
  10332     신대방동      방배동   0.927670
  10333      둔촌동      양평동   0.927523
  10334      삼선동      신정동   0.927508
  10335      불광동      서초동   0.927479
  10336      둔촌동      개포동   0.927357
  10336      일원동      구의동   0.927357
  10338      사직동      독산동   0.927354
  10339      삼선동      수서동   0.927311
  10340      흑석동     신도림동   0.927270
  10341       필동      성산동   0.927093
  10342     신도림동      대학동   0.927054
  10343      용산동      갈현동   0.927008
  10344      마천동     압구정동   0.926993
  10345      약수동      증산동   0.926917
  10346      대림동      용답동   0.926841
  10347      창신동      안암동   0.926795
  10348      정릉동      양재동   0.926765
  10349      발산동      이화동   0.926749
  10350      양재동      용강동   0.926734
  10351      상도동      사직동   0.926673
  10352      사당동      대조동   0.926665
  10353     보라매동      서림동   0.926508
  10354      상계동      창신동   0.926491
  10355       번동      서강동   0.926475
  10356      이화동      발산동   0.926444
  10357      공덕동      방배동   0.926368
  10358      안암동      용산동   0.926230
  10359      가양동      개봉동   0.926217
  10360      서교동     서빙고동   0.926172
  10361      화곡동      마장동   0.926168
  10362     노량진동      홍제동   0.925994
  10363      문래동      녹번동   0.925984
  10364      회현동       묵동   0.925955
  10365      강일동      풍납동   0.925899
  10366      휘경동      장충동   0.925845
  10367      미아동     영등포동   0.925836
  10368      대학동       목동   0.925799
  10368      삼양동      상계동   0.925799
  10370      가산동      난곡동   0.925774
  10371      대림동      전농동   0.925645
  10372      종로동      송파동   0.925552
  10373      대치동      월계동   0.925536
  10374      약수동      방화동   0.925521
  10375      진관동      행당동   0.925490
  10376      서강동      용신동   0.925443
  10376      일원동      방화동   0.925443
  10378      자양동      대림동   0.925412
  10379      녹번동      남현동   0.925350
  10380      풍납동      역삼동   0.925336
  10381      방배동      상암동   0.925304
  10382      잠실동      동화동   0.925211
  10383     왕십리동      갈현동   0.925196
  10384       번동     노량진동   0.924993
  10385      청룡동      오금동   0.924977
  10386      삼선동      광장동   0.924962
  10387     압구정동      증산동   0.924931
  10388      송천동      아현동   0.924863
  10389      옥수동      소공동   0.924857
  10390      광희동      개포동   0.924782
  10391      대조동      화양동   0.924774
  10392      반포동      마장동   0.924756
  10393      남현동      자양동   0.924747
  10394      명일동      방배동   0.924728
  10395      광희동      양평동   0.924653
  10396      미성동      서초동   0.924652
  10397      장위동      신사동   0.924499
  10398       번동      문래동   0.924427
  10399      천호동     압구정동   0.924417
  10400      가양동      독산동   0.924392
  10401      잠원동      회현동   0.924352
  10402      천연동      성산동   0.924204
  10403      양재동      이문동   0.924163
  10404       목동      마장동   0.924132
  10405      삼양동      약수동   0.924100
  10406      길음동      대흥동   0.924098
  10407      진관동      성내동   0.924021
  10408      신림동      회현동   0.923935
  10409      소공동     우장산동   0.923911
  10410      용산동      장충동   0.923889
  10411      제기동      도봉동   0.923803
  10412      명일동       필동   0.923674
  10413      대림동      자양동   0.923642
  10414      천연동      역삼동   0.923563
  10415      제기동      홍제동   0.923532
  10416      송천동      서원동   0.923463
  10417      독산동      성수동   0.923436
  10418     압구정동       묵동   0.923407
  10419     신도림동       능동   0.923341
  10420     원효로동     영등포동   0.923323
  10421      거여동       길동   0.923309
  10422      삼양동      역삼동   0.923167
  10423      금호동      녹번동   0.923131
  10424      신사동      석관동   0.923119
  10425      신당동     영등포동   0.923061
  10426      진관동     영등포동   0.923010
  10427      수궁동      서원동   0.922943
  10428      가산동     을지로동   0.922911
  10428      삼선동      용강동   0.922911
  10430       창동     우장산동   0.922863
  10431      문정동      중화동   0.922815
  10432      암사동      서원동   0.922783
  10433      서원동      대조동   0.922724
  10434      용신동      성산동   0.922673
  10435      수서동      삼선동   0.922590
  10436      장충동      삼성동   0.922552
  10437      도화동       명동   0.922465
  10438     영등포동      신당동   0.922398
  10439      석관동      정릉동   0.922253
  10440      남현동      중화동   0.922153
  10441      석관동      수유동   0.921981
  10442      신당동      진관동   0.921833
  10443      방화동      광장동   0.921769
  10444      신월동      반포동   0.921766
  10445      문래동      도곡동   0.921702
  10446      하계동      광장동   0.921623
  10447      인수동      혜화동   0.921598
  10448       능동      숭인동   0.921563
  10449      서교동      일원동   0.921509
  10450      인헌동       창동   0.921477
  10451       창동      상도동   0.921428
  10452      용답동      효창동   0.921396
  10453      일원동      상도동   0.921379
  10454      내곡동      삼성동   0.921330
  10455      가산동      신당동   0.921314
  10455      서교동      방학동   0.921314
  10457      신내동      삼선동   0.921283
  10458     삼각산동      종로동   0.921278
  10459      숭인동      증산동   0.921217
  10460      진관동      숭인동   0.921186
  10461       묵동      회현동   0.921163
  10462     보라매동      당산동   0.921099
  10463      금호동      광장동   0.921070
  10464      방학동       명동   0.920994
  10465     원효로동      염리동   0.920807
  10466      가락동      사근동   0.920784
  10467      면목동      청룡동   0.920726
  10468      회현동      역촌동   0.920665
  10469       창동      대조동   0.920595
  10470      반포동      세곡동   0.920532
  10471      불광동       명동   0.920501
  10472      대방동      대학동   0.920463
  10473      구산동      신촌동   0.920399
  10474      장지동      광희동   0.920376
  10475      오륜동      공덕동   0.920349
  10476      금호동      진관동   0.920332
  10476      명일동      상도동   0.920332
  10478       능동      홍제동   0.920299
  10479      수서동       창동   0.920250
  10480      충현동      대조동   0.920193
  10481      대흥동      송천동   0.920134
  10482       명동      공항동   0.920002
  10483      방화동     왕십리동   0.919953
  10484      성북동      안암동   0.919942
  10485      오류동       필동   0.919858
  10486      중곡동     여의도동   0.919754
  10487     이태원동     영등포동   0.919671
  10488      중화동      소공동   0.919590
  10489      문정동      휘경동   0.919553
  10490      보문동      상봉동   0.919553
  10491      성내동      진관동   0.919522
  10492      사직동      상도동   0.919389
  10493      신당동      가산동   0.919339
  10494      황학동      용신동   0.919338
  10495      성북동      보문동   0.919252
  10496      우이동      공릉동   0.919222
  10497      당산동      대학동   0.919192
  10498      광희동      도봉동   0.919120
  10499     노량진동     낙성대동   0.919107
  10500      방배동      한남동   0.919064
  10501      미성동      남현동   0.919059
  10502      구로동      중곡동   0.919022
  10503      방배동      약수동   0.918978
  10504     한강로동      월계동   0.918947
  10505      가양동      용신동   0.918869
  10506      문래동       번동   0.918657
  10507      구로동      방이동   0.918620
  10508      수유동      장위동   0.918565
  10509      명일동      사당동   0.918553
  10510      문정동       번동   0.918502
  10511      도곡동      서강동   0.918385
  10512      서교동      상일동   0.918216
  10513      청룡동      대조동   0.918065
  10514      가양동      오류동   0.917981
  10515       명동      용산동   0.917851
  10516      장충동      송천동   0.917787
  10517      일원동      암사동   0.917726
  10518     노량진동      길음동   0.917717
  10519      성산동      전농동   0.917667
  10520      약수동      삼양동   0.917655
  10521      성산동      광희동   0.917584
  10522      신길동      송천동   0.917539
  10523      증산동      숭인동   0.917502
  10524      문정동      광희동   0.917426
  10525      아현동      효창동   0.917406
  10526      문정동      가산동   0.917386
  10527      송정동      상계동   0.917306
  10528      양평동      대방동   0.917295
  10529       능동      신정동   0.917250
  10530      도곡동      오류동   0.917233
  10531      공항동     노량진동   0.917226
  10532      면목동      종암동   0.917040
  10533      문정동      삼전동   0.916980
  10534      용신동      장충동   0.916944
  10535     한강로동      불광동   0.916927
  10536      논현동      발산동   0.916840
  10537       필동   왕십리도선동   0.916832
  10538      약수동      화곡동   0.916789
  10539      신당동      도봉동   0.916766
  10540      장지동      방화동   0.916737
  10541      가양동      대조동   0.916703
  10542      대학동      성현동   0.916684
  10543      응암동      신촌동   0.916595
  10544      대방동      은천동   0.916585
  10545      고척동      사직동   0.916515
  10545      염리동     남가좌동   0.916515
  10547       길동      수서동   0.916476
  10548     한강로동      일원동   0.916377
  10549      자양동      회현동   0.916239
  10550       창동      성산동   0.916222
  10551      대학동      인헌동   0.916213
  10552      수궁동      독산동   0.916188
  10553      독산동      공덕동   0.916187
  10554      중화동      신당동   0.916119
  10555      화양동      가양동   0.916118
  10556      상일동      수서동   0.916101
  10557      이화동      한남동   0.916040
  10558      제기동      성산동   0.915938
  10559     노량진동      화양동   0.915859
  10560       명동      일원동   0.915760
  10561      반포동      동화동   0.915754
  10562      오류동      가양동   0.915733
  10563      신당동      중화동   0.915704
  10564      염창동      망원동   0.915668
  10565      광장동      삼선동   0.915617
  10566      공덕동      정릉동   0.915481
  10567      합정동      신수동   0.915297
  10568      금호동      송천동   0.915164
  10568      운서동      서초동   0.915164
  10570      제기동      상봉동   0.914992
  10571       명동      후암동   0.914985
  10572      군자동      광장동   0.914904
  10573      암사동      이화동   0.914887
  10574      용산동     압구정동   0.914874
  10575      광장동     압구정동   0.914850
  10576      마장동      역삼동   0.914834
  10577      상봉동      석촌동   0.914809
  10578      암사동      오금동   0.914763
  10579      보문동       번동   0.914760
  10580      용신동      광장동   0.914650
  10581      상일동     한강로동   0.914587
  10582      양재동      개봉동   0.914517
  10583      장충동      공릉동   0.914427
  10584      사당동      명일동   0.914394
  10585      광장동      장지동   0.914377
  10586      대흥동      정릉동   0.914346
  10587      반포동      우이동   0.914342
  10588      옥수동      남현동   0.914324
  10589      제기동      잠원동   0.914319
  10590       능동      등촌동   0.914166
  10591      옥수동      이화동   0.914077
  10592      상도동      사근동   0.914060
  10593      신당동      자양동   0.914013
  10594      석관동      당산동   0.913848
  10595      남영동      녹번동   0.913718
  10596      공덕동      삼양동   0.913511
  10597      청담동      성수동   0.913500
  10598      중화동      광장동   0.913476
  10599      고척동      충현동   0.913469
  10600      상암동      보문동   0.913458
  10600      신당동      장충동   0.913458
  10600      장충동     여의도동   0.913458
  10603      공릉동      오륜동   0.913316
  10604      수서동      신당동   0.913120
  10605      대흥동      장충동   0.913103
  10605      약수동      가산동   0.913103
  10607      망우동      사직동   0.912968
  10608      용강동      삼선동   0.912942
  10609      숭인동      오류동   0.912906
  10610      충현동      안암동   0.912863
  10611      발산동     압구정동   0.912835
  10612      길음동     노량진동   0.912675
  10613      신월동      합정동   0.912656
  10614       번동      정릉동   0.912656
  10615      성내동      보문동   0.912602
  10616      월곡동      우이동   0.912590
  10617      상도동      미성동   0.912584
  10618      당산동     보라매동   0.912518
  10619      길음동      아현동   0.912488
  10620      공릉동      방이동   0.912459
  10621      방화동      안암동   0.912351
  10622      종암동      면목동   0.912335
  10623      중곡동     한강로동   0.912273
  10624      신내동      역삼동   0.912262
  10625       묵동      서교동   0.912262
  10626      염리동      공덕동   0.912242
  10627      문정동      중계동   0.912227
  10628      신촌동      월계동   0.912199
  10629      상계동      삼양동   0.912190
  10630      신사동      대학동   0.912008
  10631      증산동      남현동   0.911938
  10632      이화동      응암동   0.911920
  10633      이화동      오륜동   0.911768
  10634      역삼동      마장동   0.911617
  10635      삼성동       길동   0.911614
  10636      효창동      용답동   0.911377
  10637      동화동      장위동   0.911351
  10638      대조동       목동   0.911307
  10639      오류동      전농동   0.911304
  10640      숭인동      미아동   0.911241
  10641      소공동      돈암동   0.911219
  10642      제기동     왕십리동   0.911179
  10643     보라매동      시흥동   0.911107
  10644     신대방동       명동   0.911095
  10645      마장동      동화동   0.911032
  10646      용답동      송천동   0.910964
  10647      역삼동      정릉동   0.910934
  10648      명일동      신당동   0.910923
  10649      발산동      대림동   0.910813
  10650      대방동      시흥동   0.910737
  10651      이화동      오류동   0.910706
  10652      마천동      암사동   0.910624
  10653      용산동      당산동   0.910576
  10654      상일동      서교동   0.910521
  10654      석촌동       목동   0.910521
  10656      도봉동      가락동   0.910503
  10657      신당동      수서동   0.910466
  10658      갈현동      송천동   0.910448
  10659      서강동      광희동   0.910423
  10660     압구정동      사근동   0.910402
  10661      이화동      천연동   0.910356
  10662      충현동      녹번동   0.910310
  10663      청파동      후암동   0.910270
  10664      홍제동      서강동   0.910234
  10665      화양동     노량진동   0.910118
  10666      광장동      소공동   0.910069
  10667      일원동       목동   0.910063
  10668     을지로동      정릉동   0.909952
  10669      천연동      성수동   0.909897
  10670      숭인동      독산동   0.909735
  10671      상도동      조원동   0.909548
  10672      가양동      남영동   0.909523
  10673      가양동      문정동   0.909510
  10674     우장산동      독산동   0.909468
  10675      장지동      당산동   0.909454
  10676      광장동      하계동   0.909399
  10677      양평동     남가좌동   0.909012
  10678      충현동      공항동   0.909005
  10679      안암동      가락동   0.908861
  10680      등촌동      수서동   0.908787
  10681      신사동       번동   0.908655
  10682       필동      숭인동   0.908584
  10683      평창동      대조동   0.908572
  10684      마장동      공덕동   0.908530
  10685      인헌동     우장산동   0.908414
  10685      정릉동      장위동   0.908414
  10687     영등포동     남가좌동   0.908362
  10688      성수동      일원동   0.908339
  10689     남가좌동      갈현동   0.908318
  10690      삼양동      사직동   0.908227
  10691     압구정동      동화동   0.908170
  10692      상도동      광장동   0.908039
  10693     왕십리동      송천동   0.908021
  10694      논현동      장안동   0.907967
  10695      장위동      성내동   0.907964
  10696      정릉동     이태원동   0.907899
  10697      내곡동      청룡동   0.907889
  10698     왕십리동      가락동   0.907819
  10699      천연동      상도동   0.907783
  10700      이화동      가산동   0.907777
  10701      휘경동   왕십리도선동   0.907696
  10702      가양동      삼선동   0.907607
  10703       번동      동선동   0.907565
  10704      서초동      운서동   0.907419
  10705      회기동      종로동   0.907391
  10706      개봉동      발산동   0.907331
  10707      대조동       창동   0.907230
  10708       창동      독산동   0.907173
  10709      전농동      시흥동   0.907060
  10710      대조동      금호동   0.906813
  10711      소공동      송중동   0.906812
  10712      사직동      가산동   0.906757
  10713       묵동       명동   0.906698
  10714      상봉동       번동   0.906681
  10715      대흥동      신내동   0.906664
  10716      용신동      가양동   0.906652
  10717      청룡동      운서동   0.906567
  10718      송천동      신사동   0.906516
  10719       길동     여의도동   0.906509
  10720      일원동      인헌동   0.906490
  10721      중앙동     신대방동   0.906450
  10722      가락동      흑석동   0.906384
  10723     노량진동      용답동   0.906376
  10724      한남동      신정동   0.906341
  10725      광희동      성산동   0.906240
  10726      행당동      장위동   0.906095
  10727      공덕동      독산동   0.905956
  10728      신정동     이태원동   0.905860
  10729      가산동      송파동   0.905822
  10730     신도림동      진관동   0.905707
  10731      장위동      효창동   0.905688
  10732      성수동      흑석동   0.905630
  10733      휘경동      서강동   0.905592
  10734      이화동      옥수동   0.905477
  10735      창신동      석관동   0.905470
  10736      진관동      수서동   0.905460
  10737      수서동      천호동   0.905441
  10738      후암동       필동   0.905222
  10739      구로동      장위동   0.905154
  10740      금호동      청룡동   0.905111
  10741      서강동      신수동   0.905055
  10742      논현동     남가좌동   0.905029
  10743      신촌동      잠원동   0.904907
  10744      난향동      신림동   0.904876
  10745      충현동      독산동   0.904835
  10746      대림동      대조동   0.904763
  10747      천연동      상계동   0.904725
  10748      이문동      가산동   0.904705
  10749      소공동      옥수동   0.904686
  10750      월곡동      사근동   0.904647
