출발_동,도착_동,지하철_승객수,버스_승객수,택시_승객수,클러스터,label,score
장안동,삼성동,0,14946,23210.58949,34,,0.42208913677280463
장안동,상봉동,0,182173,27312.99614,71,,0.9999999994769153
장안동,상암동,0,22,22844.47446,64,0.0,0.09539248597395174
장안동,서교동,0,2916,22915.46997,50,,0.13305460673907132
장안동,서초동,0,4376,22951.28663,47,,0.15644929105596725
장안동,석관동,0,117316,25721.92658,68,,0.9999976493640746
장안동,석촌동,0,2926,22915.71529,50,,0.13320426164208304
장안동,성내동,0,13,22844.25368,65,0.0,0.0952918218482173
장안동,성북동,0,8588,23054.61526,41,,0.24256115680792986
장안동,성산동,0,12,22844.22914,65,0.0,0.09528064288933258
장안동,성수동,0,26678,23498.39848,26,,0.7697971925514109
장안동,소공동,0,21593,23373.65345,29,,0.6336155768995744
장안동,송정동,0,50,22845.16136,63,0.0,0.09570627157174118
장안동,송중동,0,44575,23937.44703,21,,0.9714738762346082
장안동,송파동,0,666,22860.27305,57,0.0,0.10284649695485476
장안동,수색동,0,2,22843.98383,66,0.0,0.09516891705487594
장안동,수유동,0,34007,23678.19324,23,,0.8963739083700185
장안동,숭인동,0,90375,25061.01096,49,,0.9999226580439121
장안동,신내동,0,48843,24042.14945,21,,0.983397418685531
장안동,신당동,0,7858,23036.70693,42,,0.22559509837352612
장안동,신사동,0,1973,22892.33633,53,,0.11957071086176595
장안동,신촌동,0,2890,22914.83214,50,,0.13266617000514064
장안동,아현동,0,5,22844.05742,65,0.0,0.09520242251589132
장안동,압구정동,0,6578,23005.30602,44,,0.1979209405177007
장안동,여의도동,0,1029,22869.17815,56,0.0,0.10727176790220873
장안동,역삼동,0,8,22844.13102,65,0.0,0.09523593844641971
장안동,연남동,0,2090,22895.20656,52,,0.12117718393025523
장안동,연희동,0,2536,22906.14782,51,,0.127472491196151
장안동,염리동,0,2694,22910.02387,51,,0.12976878573011635
장안동,오금동,0,7,22844.10648,65,0.0,0.09522476535334512
장안동,오륜동,0,8,22844.13102,65,0.0,0.09523593844641971
장안동,옥수동,0,240,22849.82243,60,0.0,0.09786000422209383
장안동,왕십리도선동,0,14781,23206.54171,34,,0.4168787291367419
장안동,왕십리동,0,5004,22966.69271,46,,0.16749984543018626
장안동,용답동,0,149493,26511.29157,70,1.0,0.9999999637721011
장안동,용산동,0,14,22844.27821,64,0.0,0.09530300206554035
장안동,용신동,0,381968,32214.35977,75,1.0,1.0
장안동,우이동,0,841,22864.56614,57,0.0,0.10495935401619008
장안동,원효로동,0,2908,22915.27371,50,,0.13293498536276963
장안동,월계동,0,30101,23582.37139,25,,0.8390329739335944
장안동,월곡동,0,15832,23232.32481,33,,0.4503369482062181
장안동,을지로동,0,396,22853.64942,59,,0.09966052847745459
장안동,이문동,0,130695,26050.13972,69,,0.9999995853247375
장안동,이태원동,0,109,22846.60875,61,0.0,0.09637048536706022
장안동,이화동,0,34300,23685.38111,23,,0.8998504326206307
장안동,인수동,0,16092,23238.70312,33,,0.4586959945741468
장안동,자양동,0,3491,22929.57585,49,,0.141893414180662
장안동,잠실동,0,8911,23062.53909,40,,0.25033934144851105
장안동,잠원동,0,822,22864.10004,57,0.0,0.10472811688654031
장안동,장안동,0,5849523,123.0,79,1.0,1.0
장안동,장위동,0,77040,24733.87722,32,,0.9995642277823895
장안동,장지동,0,109,22846.60875,61,0.0,0.09637048536706022
장안동,전농동,0,545443,36224.72249,77,1.0,1.0
장안동,제기동,0,170202,27019.324,71,,0.9999999975296734
장안동,종로동,0,213963,28092.86725,72,1.0,0.9999999999915234
장안동,종암동,0,39269,23807.28043,22,1.0,0.9447957276600074
장안동,중곡동,0,153444,26608.21736,70,1.0,0.9999999782964455
장안동,중림동,0,2605,22907.84053,51,,0.12847100588789773
장안동,창동,0,14926,23210.09885,34,,0.42145662343915363
장안동,창신동,0,96645,25214.82637,67,,0.9999656979408857
장안동,청구동,0,1500,22880.73271,54,,0.11326269951630669
장안동,청담동,0,17020,23261.46878,32,,0.4886886278011068
장안동,청량리동,0,131236,26063.41151,69,,0.9999996134193427
장안동,청파동,0,2931,22915.83795,50,,0.13327914250159867
장안동,충현동,0,3045,22918.63459,50,,0.1349961091162745
장안동,한남동,0,47,22845.08776,63,0.0,0.09567260762194375
장안동,행당동,0,3803,22937.22982,48,1.0,0.14689144597587606
장안동,혜화동,0,7285,23022.65011,42,,0.2128790189034871
장안동,화양동,0,137121,26207.78212,69,,0.9999998197775152
장안동,황학동,0,7541,23028.9303,42,,0.21849461792260963
장안동,회기동,0,4232,22947.75403,47,,0.15400067784868768
장안동,회현동,0,757,22862.50546,57,0.0,0.10394044176937503
장안동,효창동,0,11,22844.20461,65,0.0,0.09526946501879988
장안동,휘경동,0,1050378,48611.76945,79,1.0,1.0
장위동,가락동,9457,10,22941.96374,27,,0.468102443681412
장위동,가산동,9855,0,22945.83367,27,,0.49007600163087395
장위동,가양동,4772,0,22893.27637,38,,0.23488309472201285
장위동,갈현동,8920,0,22936.16594,28,,0.4379150119613338
장위동,개봉동,2705,0,22871.90397,45,,0.16178242466206974
장위동,개포동,2635,0,22871.18018,45,,0.15966244586070621
장위동,거여동,2275,0,22867.45785,46,,0.14911371437515264
장위동,공덕동,45454,858,23334.96928,2,,0.9996855212547503
장위동,공릉동,175896,0,24662.66742,73,1.0,1.0
장위동,공항동,1497,0,22859.41347,50,,0.12828071277804595
장위동,광장동,4135,0,22886.68991,40,,0.2101601234619676
장위동,광희동,17176,7457,23204.46633,13,,0.9289728100281798
장위동,구로동,22484,65,23078.00981,13,,0.9429024532952539
장위동,구의동,25898,0,23111.71537,11,,0.9724090005847698
장위동,금호동,10355,279,22957.848,25,,0.5271580148233557
장위동,길동,2639,0,22871.22154,45,,0.15978297885076273
장위동,길음동,4053,254617,29132.09698,73,1.0,0.9999999999999825
장위동,남가좌동,1521,0,22859.66162,49,,0.12888448859043775
장위동,남영동,7055,228,22922.47547,32,,0.345519373529613
장위동,남현동,14310,0,22991.89756,19,,0.7232297502557379
장위동,내곡동,1168,0,22856.01167,51,,0.12024481459345751
장위동,노량진동,5145,0,22897.13313,37,,0.2502659408723437
장위동,녹번동,4252,0,22887.89967,39,,0.21455377928252653
장위동,논현동,74251,4337,23718.07173,16,,0.9999996882152895
장위동,능동,32680,0,23181.84002,7,,0.9938491022068382
장위동,다산동,0,2341,22901.36409,52,,0.12468638284624634
장위동,답십리동,0,96513,25211.58815,67,,0.9999651057470097
장위동,당산동,15924,46,23009.7145,18,,0.7906554797895538
장위동,대림동,4905,49,22895.85364,37,,0.24145385119276452
장위동,대방동,3913,0,22884.39447,40,,0.20200592657893274
장위동,대조동,4725,0,22892.7904,38,,0.23299198473099042
장위동,대치동,51719,22,23379.23952,5,,0.9999141216403722
장위동,대학동,217,0,22846.1785,58,0.0,0.09942469906439973
장위동,대흥동,21771,181,23073.48323,13,,0.9345733736882181
장위동,도곡동,17088,0,23020.62157,17,,0.829806730077237
장위동,도봉동,23307,0,23084.9249,12,,0.9516878195858562
장위동,독산동,3219,61,22878.71509,43,,0.17920965748851822
장위동,돈암동,0,62851,24385.7932,24,,0.997262501070138
장위동,동선동,0,124104,25888.44955,69,,0.99999902523572
장위동,동화동,23149,1,23083.31574,12,,0.9500365505389737
장위동,둔촌동,7057,0,22916.90286,32,,0.3389648585035491
장위동,등촌동,3862,0,22883.86714,41,,0.20016639800068428
장위동,마장동,3856,4084,22983.99364,35,,0.2979662371071676
장위동,마천동,1514,0,22859.58925,49,,0.1287081375429152
장위동,망우동,11632,0,22964.20753,24,,0.5888642799764594
장위동,면목동,49014,0,23350.73061,4,,0.999841929445793
장위동,명동,38462,24669,23846.80385,0,,0.9999310573527687
장위동,명일동,4428,0,22889.71948,39,,0.22128806178913352
장위동,목동,14306,0,22991.8562,19,,0.7230499462425579
장위동,묵동,22795,0,23079.63092,13,,0.9461194194054826
장위동,문래동,6762,30,22914.58857,33,,0.32513901158280084
장위동,문정동,7728,4,22923.939,31,,0.3736152299171852
장위동,미아동,2362,11073,23139.99984,31,,0.4289531523377771
장위동,반포동,43549,756,23312.76967,2,,0.9995113328860783
장위동,발산동,1716,0,22861.67789,48,1.0,0.13388036360680797
장위동,방배동,10047,0,22947.81891,26,,0.500851698553258
장위동,방이동,4363,0,22889.04739,39,,0.2187834854135393
장위동,방학동,12404,0,22972.18987,22,1.0,0.6300898883401104
장위동,방화동,15373,0,23002.88879,18,,0.7683833051908772
장위동,번동,3754,380134,32208.18383,75,1.0,1.0
장위동,보라매동,209,0,22846.09578,58,0.0,0.09926398700005759
장위동,보문동,71586,25250,24203.55306,8,,0.9999999623351227
장위동,북성동,158,0,22845.56845,59,,0.09824487217780646
장위동,북아현동,0,5224,22972.08974,46,,0.17151584505901998
장위동,불광동,686,0,22851.02788,54,,0.10925895650569163
장위동,사근동,10486,0,22952.35809,25,,0.5254707963390607
장위동,사당동,13935,0,22988.02013,20,,0.7060640118078577
장위동,사직동,47049,5779,23472.18308,1,,0.9998838521419858
장위동,삼선동,31266,63892,24734.61572,0,,0.9999978559933607
장위동,삼성동,31136,0,23165.87534,8,,0.9913226779732749
장위동,삼양동,10152,0,22948.9046,26,,0.506744962435294
장위동,삼청동,0,27757,23524.86847,26,,0.7936531095640793
장위동,상계동,94467,119538,26753.20821,70,1.0,0.9999999999999989
장위동,상도동,5995,0,22905.92197,35,,0.28774696964427104
장위동,상봉동,30908,0,23163.51786,8,,0.990871074004107
장위동,상암동,26631,2392,23177.97492,9,,0.9826566026669021
장위동,상일동,1595,0,22860.42677,49,,0.13076138740578963
장위동,서강동,32641,0,23181.43677,7,,0.993795342167845
장위동,서교동,72693,443,23606.43483,17,,0.9999992670497077
장위동,서림동,641,0,22850.56258,55,,0.10827955028767006
장위동,서빙고동,245,52,22847.74368,58,0.0,0.10059748303865639
장위동,서원동,4594,0,22891.43589,38,,0.22777715069142196
장위동,서초동,86393,2599,23800.98125,40,,0.9999999744264287
장위동,석관동,78621,740347,41819.02714,78,1.0,1.0
장위동,석촌동,2935,20,22874.77277,44,,0.16927249817854373
장위동,성내동,20227,0,23053.07826,14,,0.9079643498830905
장위동,성북동,0,49438,24056.74597,21,,0.9846112914842683
장위동,성산동,15869,1104,23035.10062,17,,0.8105719026006658
장위동,성수동,68929,867,23577.9173,14,,0.9999983848380738
장위동,소공동,25347,24945,23717.96796,1,,0.9987374600968121
장위동,송중동,0,534888,35965.78762,77,1.0,1.0
장위동,송천동,4021,2,22885.56023,40,,0.2059854047492665
장위동,송파동,102,0,22844.98942,60,0.0,0.09713659270023349
장위동,수궁동,1244,0,22856.7975,51,,0.12206163181381985
장위동,수색동,334,0,22847.38826,57,0.0,0.10180168048577529
장위동,수서동,5411,0,22899.88352,36,,0.26163808853324244
장위동,수유동,5762,63688,24465.90448,16,,0.9993250508797124
장위동,숭인동,52206,37786,24310.70008,0,,0.9999994250334217
장위동,시흥동,2603,60,22872.32123,45,,0.15974242045166995
장위동,신길동,5352,0,22899.27347,36,,0.25908712946685025
장위동,신내동,57155,0,23434.90707,7,,0.9999745847380668
장위동,신당동,69410,1195,23590.93724,14,,0.9999986105515318
장위동,신대방동,1675,0,22861.25396,49,,0.13281653651818487
장위동,신도림동,7395,28,22921.08461,31,,0.3570039902676012
장위동,신림동,168,0,22845.67185,59,,0.09844396101295287
장위동,신사동,19109,3602,23129.88248,13,,0.9244993463607794
장위동,신정동,4365,0,22889.06807,39,,0.21886024408347074
장위동,신촌동,13487,7591,23169.61002,16,,0.853226689632369
장위동,신포동,3,0,22843.96578,65,0.0,0.09520459134158864
장위동,쌍문동,0,2671,22909.45964,51,,0.12943233936247103
장위동,아현동,5471,130,22903.69306,36,,0.2675394125701932
장위동,안암동,82189,42846,24744.85058,19,,0.9999999996442979
장위동,암사동,2505,0,22869.83601,45,,0.1557851117953305
장위동,압구정동,44276,9758,23541.12345,1,,0.9998707869162111
장위동,약수동,35712,590,23227.66421,5,,0.997106076441495
장위동,양재동,39595,0,23253.33986,4,,0.9986914798408217
장위동,양평동,4165,0,22887.0001,40,,0.21128037198601582
장위동,여의도동,48985,1572,23388.995,2,,0.9998702345243392
장위동,역삼동,30015,7601,23340.75186,2,,0.9958160778328585
장위동,연희동,0,623,22859.21817,58,0.0,0.1023331328519255
장위동,염리동,0,3850,22938.38282,48,1.0,0.14765685865793918
장위동,영등포동,10643,123,22956.99888,25,,0.5382181796623341
장위동,영종동,414,0,22848.21545,56,0.0,0.10345584789340516
장위동,오금동,1756,0,22862.09148,48,1.0,0.13492517733985665
장위동,오류동,1741,0,22861.93638,48,1.0,0.13453256808289887
장위동,오륜동,4844,0,22894.02084,38,,0.23780068641793223
장위동,옥수동,5083,0,22896.49206,37,,0.2476631263205192
장위동,왕십리도선동,0,42333,23882.44637,21,,0.9622125542324341
장위동,왕십리동,7402,0,22920.4701,31,,0.3565314110019815
장위동,용강동,4845,426,22904.4818,37,,0.24799985928953378
장위동,용답동,11156,1210,22988.96945,23,,0.600922295777847
장위동,용산동,13083,0,22979.2106,21,,0.6648653430458749
장위동,용신동,19789,31079,23810.97832,1,,0.9980165215011999
장위동,우이동,6596,2363,22970.10523,30,,0.385803168696897
장위동,우장산동,6195,0,22907.98993,34,,0.2970370017951443
장위동,운서동,3202,0,22877.04286,43,,0.17749115453086492
장위동,월계동,12124,570942,36975.62298,77,1.0,1.0
장위동,월곡동,123551,613298,39166.83375,77,1.0,1.0
장위동,위례동,0,13,22844.25368,65,0.0,0.0952918218482173
장위동,을지로동,39977,12772,23570.61191,0,,0.9997705393540636
장위동,응봉동,110,0,22845.07214,60,0.0,0.0972942324785806
장위동,이문동,8122,93047,25210.54037,32,,0.9999911691613158
장위동,이촌동,0,370,22853.01159,59,,0.09935840861630799
장위동,이태원동,26403,3,23117.01058,10,,0.9753028202218774
장위동,이화동,10942,18575,23412.75427,14,,0.9317000310080341
장위동,인수동,0,23574,23422.25127,28,,0.6909681252424046
장위동,인헌동,2886,0,22873.77548,44,,0.16736935639536876
장위동,일원동,3529,0,22880.42398,42,,0.18846424442693485
장위동,자양동,6083,0,22906.83188,34,,0.29181323146576466
장위동,잠실동,58452,12,23448.6122,8,,0.9999810349723247
장위동,잠원동,2401,459,22880.02084,45,,0.160601696270266
장위동,장안동,0,9340,23073.0633,40,,0.2609239401847658
장위동,장위동,23338,2119681,75085.18222,79,1.0,1.0
장위동,장지동,4087,0,22886.1936,40,,0.20837680599776987
장위동,장충동,12495,19,22973.5969,22,1.0,0.6354101594933592
장위동,전농동,18095,34640,23880.82098,2,,0.9981713717161865
장위동,정릉동,19247,0,23042.94524,15,,0.8878532982278119
장위동,제기동,49441,46737,24501.69609,0,,0.9999996649183321
장위동,종로동,108452,129301,27137.31613,71,,1.0
장위동,종암동,0,150931,26546.56853,70,1.0,0.9999999699352282
장위동,중계동,24744,28025,23787.2915,1,,0.9990301368685311
장위동,중곡동,7662,0,22923.15845,31,,0.37003295369006645
장위동,중림동,0,2539,22906.22142,51,,0.12751576668688322
장위동,중화동,15209,0,23001.19306,18,,0.7617655313814937
장위동,증산동,6832,0,22914.5764,33,,0.3277392958385263
장위동,진관동,5117,0,22896.84361,37,,0.24908822385073764
장위동,창동,26658,16207,23517.16317,1,,0.9970839250935781
장위동,창신동,15247,30783,23756.7534,5,,0.9943067223645735
장위동,천연동,2444,0,22869.20528,45,,0.15399237660708015
장위동,천호동,2537,0,22870.16688,45,,0.15673234987330645
장위동,청구동,0,80,22845.89732,62,0.0,0.09604349433049252
장위동,청담동,0,1,22843.95929,67,,0.09515775099778036
장위동,청량리동,0,96156,25202.83024,67,,0.9999634524135798
장위동,청룡동,5988,0,22905.84959,35,,0.28742497042470244
장위동,청파동,0,1,22843.95929,67,,0.09515775099778036
장위동,충현동,24384,6004,23243.3508,8,,0.9820304293512228
장위동,필동,15520,0,23004.40874,18,,0.7742050443877688
장위동,하계동,33094,255479,29453.52219,73,1.0,1.0
장위동,한강로동,61508,165,23483.96407,9,,0.9999906382715797
장위동,한남동,46379,80,23325.44775,3,,0.9997173653170964
장위동,행당동,16314,2516,23074.34098,16,,0.8502732893141097
장위동,혜화동,0,50857,24091.55683,21,,0.9871645319623791
장위동,홍제동,5052,0,22896.17152,37,,0.2463685483443103
장위동,화곡동,9099,0,22938.01677,28,,0.4478308157597886
장위동,화양동,28999,0,23143.77915,9,,0.9860541054784925
장위동,황학동,0,1381,22877.8134,55,,0.11172206801451705
장위동,회기동,0,45668,23964.26047,21,,0.9751499369634139
장위동,회현동,36396,6942,23390.56367,1,,0.9989089509330659
장위동,효창동,20107,0,23051.83749,15,,0.9056880143421712
장위동,휘경동,4538,34518,23737.65117,16,,0.9624102364282583
장위동,흑석동,1263,0,22856.99395,51,,0.1225195138990789
장지동,가락동,289481,637234,41469.71686,78,1.0,1.0
장지동,가산동,10463,0,22952.12028,26,,0.5241829849396686
장지동,가양동,10885,0,22956.48368,25,,0.5477429202712026
장지동,갈현동,8340,0,22930.16884,29,,0.4061630024795152
장지동,개봉동,4239,0,22887.76525,39,,0.21406231649503304
장지동,개포동,42610,21562,23813.47261,0,,0.9999593541430276
장지동,거여동,13930,66998,24631.56091,9,,0.9999297454341342
장지동,공덕동,9042,0,22937.4274,28,,0.4446683786111031
장지동,공릉동,13741,115,22988.83538,20,,0.7000843762023957
장지동,공항동,1254,0,22856.90089,51,,0.12230243849994449
장지동,광장동,22557,2137,23129.59485,12,,0.9564484777872857
장지동,광희동,19729,2084,23099.05365,14,,0.920375830098977
장지동,교남동,0,18,22844.37634,64,0.0,0.09534773458605057
장지동,구로동,29910,0,23153.19872,9,,0.9886043732561363
장지동,구의동,80174,55354,25030.86165,19,,0.9999999998895563
장지동,군자동,0,7808,23035.48033,42,,0.2244643736850669
장지동,금호동,6881,506,22927.49622,32,,0.3448375653362498
장지동,길동,24221,0,23094.3755,12,,0.9602950764982756
장지동,길음동,6951,0,22915.80684,32,,0.3336528335849592
장지동,낙성대동,0,6,22844.08195,65,0.0,0.09521359334821336
장지동,남가좌동,442,0,22848.50496,56,0.0,0.10404040111043843
장지동,남영동,8178,0,22928.49379,30,,0.3974209814096246
장지동,남현동,30086,2,23155.0676,8,,0.9890438701495885
장지동,내곡동,1770,31004,23622.82523,20,,0.8971130097561099
장지동,노량진동,29524,1196,23178.54778,8,,0.9893500508664074
장지동,녹번동,4567,128,22894.2968,38,,0.22963579381396074
장지동,논현동,68827,5570,23692.23646,12,,0.9999991019535224
장지동,능동,31916,6066,23322.75129,2,,0.9966654371204987
장지동,다산동,0,175,22848.22785,61,0.0,0.0971183815528784
장지동,답십리동,0,4347,22950.57521,47,,0.15595363058373432
장지동,당산동,20307,0,23053.90545,14,,0.909454359840346
장지동,대림동,10031,0,22947.65348,26,,0.49995361577803255
장지동,대방동,5059,273,22902.94113,37,,0.2532976366305468
장지동,대조동,4510,0,22890.56734,39,,0.2244768616842495
장지동,대치동,167421,42097,25607.75953,72,1.0,1.0
장지동,대학동,507,0,22849.17705,56,0.0,0.10540866421340982
장지동,대흥동,10984,0,22957.50732,25,,0.5532430830258792
장지동,도곡동,65101,8564,23727.159,7,,0.9999985939588311
장지동,도봉동,6656,0,22912.75659,33,,0.3190929371639005
장지동,독산동,2113,0,22865.7828,47,,0.14455748160710308
장지동,동화동,3522,0,22880.3516,42,,0.18822398599212858
장지동,둔촌동,40538,0,23263.09031,4,,0.9989408958665091
장지동,등촌동,12487,0,22973.04807,22,1.0,0.6344226959187754
장지동,마장동,4991,0,22895.54079,37,,0.2438344815960668
장지동,마천동,12860,76673,24857.84406,14,,0.9999745228167265
장지동,망우동,2272,7008,23039.34683,36,,0.30291247736230464
장지동,면목동,20128,29147,23767.08776,1,,0.9976394433866816
장지동,명동,49451,675,23371.80819,3,,0.9998687084092965
장지동,명일동,35309,0,23209.0234,6,,0.9965819210541071
장지동,목동,25787,0,23110.56765,11,,0.9717324243532661
장지동,무악동,0,10,22844.18008,65,0.0,0.0952582883215307
장지동,묵동,5004,0,22895.67521,37,,0.24437304461319867
장지동,문래동,7461,0,22921.08014,31,,0.359576175278475
장지동,문정동,121042,295256,31338.69643,75,1.0,1.0
장지동,미아동,4552,0,22891.00161,38,,0.22612274459550116
장지동,반포동,67766,2999,23618.19424,12,,0.9999984094468949
장지동,발산동,2616,0,22870.98373,45,,0.15909091961652502
장지동,방배동,18048,1314,23062.7828,15,,0.8776319092417385
장지동,방이동,34291,29605,23924.76624,0,,0.9999072746006523
장지동,방학동,806,0,22852.26865,53,,0.11190877545476771
장지동,방화동,20716,0,23058.13444,14,,0.9167372638409923
장지동,번동,12450,0,22972.6655,22,1.0,0.6324938430179995
장지동,보라매동,1337,76,22859.62353,50,,0.12539381407394887
장지동,보문동,2856,0,22873.46528,44,,0.16643280272542485
장지동,북성동,171,0,22845.70287,59,,0.09850375770789671
장지동,불광동,298,154,22850.79395,57,0.0,0.10289380708842967
장지동,사근동,15544,505,23017.04554,18,,0.7863536891832881
장지동,사당동,16827,489,23029.91901,17,,0.830485248084443
장지동,사직동,32392,91,23181.09456,7,,0.9935173743276589
장지동,삼선동,12221,0,22970.29768,23,,0.6204632951527
장지동,삼성동,87534,62664,25286.29136,41,,0.9999999999918003
장지동,삼양동,2708,0,22871.93499,44,,0.16187378652445136
장지동,삼전동,0,58473,24278.39226,23,,0.9951804513859622
장지동,삼청동,0,196,22848.74303,60,0.0,0.09735743253642878
장지동,상계동,26746,153,23124.23693,10,,0.9775228216603384
장지동,상도동,8683,0,22933.7154,29,,0.42486345422729416
장지동,상봉동,14354,5339,23123.32866,16,,0.8406085751516827
장지동,상암동,5678,0,22902.64425,35,,0.2733831888094115
장지동,상일동,15194,0,23001.03796,18,,0.7611538060701566
장지동,서강동,2705,0,22871.90397,45,,0.16178242466206974
장지동,서교동,43216,0,23290.78034,3,,0.9994192092566081
장지동,서림동,3250,0,22877.53917,43,,0.1790699399347479
장지동,서빙고동,501,132,22852.35323,55,,0.10690504064813924
장지동,서원동,27060,7,23123.90197,10,,0.9786283748565713
장지동,서초동,188656,6794,24961.27366,73,1.0,1.0
장지동,석관동,4278,87,22890.30278,39,,0.21745285013986296
장지동,석촌동,153073,73872,26238.90696,72,1.0,1.0
장지동,성내동,346435,9520,26659.55397,76,1.0,1.0
장지동,성산동,3663,0,22881.80952,41,,0.19310891368322508
장지동,성수동,83389,575,23720.26774,34,,0.9999999347330277
장지동,세곡동,0,108154,25497.16473,68,,0.9999922879780774
장지동,소공동,27848,325,23139.85091,9,,0.9827449971520773
장지동,송정동,0,1883,22890.12845,53,,0.11834751625160914
장지동,송천동,6940,0,22915.6931,32,,0.3331039678660512
장지동,송파동,914,223653,28340.03257,72,1.0,0.9999999999980349
장지동,수궁동,1412,0,22858.53458,50,,0.1261617148639083
장지동,수색동,369,0,22847.75015,57,0.0,0.10252247387263518
장지동,수서동,58515,74667,25280.69734,7,,0.9999999988321129
장지동,수유동,2071,0,22865.34852,47,,0.14339528147928504
장지동,숭인동,4584,85,22893.4177,38,,0.22932472447911267
장지동,시흥동,638,0,22850.53157,55,,0.10821453146133575
장지동,신길동,7865,716,22942.82232,30,,0.40283917749306886
장지동,신내동,2367,1028,22893.62797,44,,0.16972105127226347
장지동,신당동,14838,0,22997.35698,19,,0.7463210197987316
장지동,신대방동,3178,19,22877.26081,43,,0.17706459483752962
장지동,신도림동,13312,0,22981.57842,20,,0.6762228896896044
장지동,신림동,33,248,22850.3599,59,,0.0986082363841887
장지동,신사동,12140,1238,22999.83072,21,,0.6533662200760512
장지동,신정동,5573,0,22901.55857,36,,0.2687252988733264
장지동,신촌동,17950,0,23029.5345,16,,0.855424394622154
장지동,신포동,12,0,22844.05884,64,0.0,0.09537879716984378
장지동,아현동,6026,0,22906.24251,34,,0.2891755468621952
장지동,안암동,5072,0,22896.37832,37,,0.24720323813936715
장지동,암사동,138297,0,24273.9006,71,,0.9999999999996887
장지동,압구정동,41323,8813,23487.40726,1,,0.999716598844845
장지동,약수동,6942,663,22931.97847,32,,0.3525715583347594
장지동,양재동,65354,6600,23681.5942,9,,0.9999982862919998
장지동,양평동,4435,0,22889.79185,39,,0.2215590060611927
장지동,여의도동,79483,1027,23690.96886,25,,0.9999998520535268
장지동,역삼동,143120,36409,25216.9538,71,,0.9999999999999991
장지동,영등포동,11560,3,22963.53666,24,,0.5850394638868807
장지동,영종동,446,0,22848.54632,56,0.0,0.10412414661935596
장지동,오금동,28458,252675,29336.79917,73,1.0,1.0
장지동,오류동,3276,0,22877.80801,42,,0.17992968957459593
장지동,오륜동,23828,8334,23294.76133,7,,0.984906107100415
장지동,옥수동,3386,0,22878.94539,42,,0.18360274707216648
장지동,왕십리도선동,0,930,22866.74949,56,0.0,0.10604852559340694
장지동,왕십리동,7950,557,22939.80062,30,,0.4024701282655841
장지동,용강동,4496,0,22890.42258,39,,0.22393012940276122
장지동,용답동,51737,3723,23470.21844,2,,0.9999470689990033
장지동,용산동,1704,332,22869.69842,48,1.0,0.13862972071591562
장지동,용신동,13502,21198,23503.57155,10,,0.9714745257390671
장지동,우이동,3701,0,22882.20243,41,,0.1944418012504265
장지동,우장산동,3749,0,22882.69874,41,,0.1961354087357998
장지동,운서동,2706,0,22871.91431,44,,0.16181287399171193
장지동,월계동,1343,0,22857.82114,50,,0.12446367506742194
장지동,월곡동,5687,0,22902.73731,35,,0.27378477168142856
장지동,위례동,0,57105,24244.83253,23,,0.9942503256270281
장지동,은천동,0,80,22845.89732,62,0.0,0.09604349433049252
장지동,을지로동,40210,0,23259.69885,4,,0.9988600489776374
장지동,응봉동,211,0,22846.11646,58,0.0,0.09930414333260738
장지동,이문동,2745,41,22873.32337,44,,0.16373069247145686
장지동,이태원동,6835,306,22922.1142,32,,0.3366915117318779
장지동,이화동,16129,1205,23040.2667,17,,0.8213034187515118
장지동,인헌동,14386,1,22992.70792,19,,0.726658056854342
장지동,일원동,23751,74141,24908.34008,4,,0.9999969324138452
장지동,자양동,4291,58395,24320.84693,16,,0.9981367127698043
장지동,잠실동,555012,503815,40942.2291,78,1.0,1.0
장지동,잠원동,2992,3062,22949.98837,39,,0.23442039458405461
장지동,장안동,0,12440,23149.11239,36,,0.34543340266743533
장지동,장위동,3528,0,22880.41364,42,,0.18842990738303741
장지동,장지동,30098,613204,38198.24072,77,1.0,1.0
장지동,장충동,7148,448,22928.8341,31,,0.35677622684796445
장지동,전농동,7938,89,22928.19558,30,,0.38732595847143914
장지동,정릉동,2587,0,22870.68387,45,,0.1582217898515361
장지동,제기동,3854,0,22883.78442,41,,0.19987898691328757
장지동,종로동,41059,803,23288.17652,2,,0.9991508100787764
장지동,중계동,7613,33,22923.46135,31,,0.3684673288505782
장지동,중곡동,5537,32220,23691.6062,15,,0.9596511843036468
장지동,중앙동,0,421,22854.26272,59,,0.09995179848972761
장지동,중화동,8659,0,22933.46725,29,,0.42354728580380707
장지동,증산동,1961,0,22864.21114,47,,0.14038827298274098
장지동,진관동,4258,109,22890.63569,39,,0.21717432611065257
장지동,창동,10766,0,22955.25324,25,,0.5411162667242716
장지동,창신동,906,303,22860.73582,52,,0.11819384271125356
장지동,천연동,2686,0,22871.70751,45,,0.16120476565175812
장지동,천호동,25186,0,23104.35342,11,,0.9677803313525941
장지동,청담동,0,17975,23284.8968,31,,0.5196369546555709
장지동,청룡동,36268,8,23219.13554,6,,0.997245072930566
장지동,충현동,13473,0,22983.24313,20,,0.6840863531471008
장지동,풍납동,0,1669,22884.87861,54,,0.1154824812502079
장지동,필동,10236,0,22949.77314,26,,0.5114583032313849
장지동,하계동,10358,36,22951.91775,26,,0.5194654450092124
장지동,한강로동,25870,0,23111.42586,11,,0.9722398313341675
장지동,한남동,3552,1209,22910.32094,40,,0.21448887013138185
장지동,행당동,23890,808,23110.77484,11,,0.9614404175105442
